type,signl,time,price,profit ,profit percent
Exit long,buyclose,12/15/2023 9:00,42906.94,5.61,0.22
Entry long,buy,12/15/2023 12:15,42723.7,,
Exit long,buyclose,12/15/2023 13:05,42491.2,-15.1,-0.6
Entry long,buy,12/15/2023 13:20,42480.1,,
Exit long,buyclose,12/15/2023 14:30,42114.7,-23,-0.92
Entry long,buy,12/15/2023 15:15,42119,,
Exit long,buyclose,12/15/2023 15:40,41753.7,-23.18,-0.93
Entry long,buy,12/15/2023 16:50,41802.1,,
Exit long,buyclose,12/15/2023 17:30,42085.43,15.44,0.62
Entry long,buy,12/15/2023 22:30,42083.3,,
Exit long,buyclose,12/16/2023 0:35,41785.8,-19.17,-0.77
Entry long,buy,12/16/2023 22:10,42299.9,,
Exit long,buyclose,12/17/2023 5:40,41838.5,-28.77,-1.15
Entry long,buy,12/17/2023 5:55,41919,,
Exit long,buyclose,12/17/2023 6:55,42041.17,5.79,0.23
Entry long,buy,12/17/2023 8:15,41723.1,,
Exit long,buyclose,12/17/2023 9:00,41979.17,13.84,0.55
Entry long,buy,12/17/2023 13:25,41900,,
Exit long,buyclose,12/17/2023 14:35,41661.5,-15.73,-0.63
Entry long,buy,12/17/2023 14:50,41657.4,,
Exit long,buyclose,12/17/2023 16:30,41932.5,15.01,0.6
Entry long,buy,12/17/2023 21:20,42008.7,,
Exit long,buyclose,12/17/2023 22:30,41725.3,-18.37,-0.73
Entry long,buy,12/17/2023 23:00,41750.8,,
Exit long,buyclose,12/17/2023 23:30,41400.5,-22.48,-0.9
Entry long,buy,12/19/2023 4:45,42941.3,,
Exit long,buyclose,12/19/2023 7:50,43121.79,9.01,0.36
Entry long,buy,12/19/2023 12:50,42921,,
Exit long,buyclose,12/19/2023 13:05,43045.99,5.78,0.23
Entry long,buy,12/19/2023 14:05,42775.3,,
Exit long,buyclose,12/19/2023 14:10,42683.5,-6.87,-0.27
Entry long,buy,12/19/2023 14:35,42685.5,,
Exit long,buyclose,12/19/2023 17:05,42144.5,-33.19,-1.33
Entry long,buy,12/19/2023 17:45,42123.5,,
Exit long,buyclose,12/19/2023 18:30,42268.6,7.11,0.28
Entry long,buy,12/20/2023 17:15,43713.2,,
Exit long,buyclose,12/20/2023 17:50,43986.1,14.11,0.56
Entry long,buy,12/20/2023 19:55,43760.1,,
Exit long,buyclose,12/20/2023 20:05,43451.9,-19.11,-0.76
Entry long,buy,12/20/2023 21:00,43600,,
Exit long,buyclose,12/21/2023 6:55,43806.9,10.36,0.41
Entry long,buy,12/21/2023 14:20,43883.4,,
Exit long,buyclose,12/22/2023 1:35,44229.78,18.23,0.73
Entry long,buy,12/22/2023 7:35,43756.4,,
Exit long,buyclose,12/22/2023 18:45,43989.6,11.82,0.47
Entry long,buy,12/23/2023 1:55,43656.9,,
Exit long,buyclose,12/23/2023 2:55,43491.5,-10.97,-0.44
Entry long,buy,12/23/2023 4:05,43371.3,,
Exit long,buyclose,12/23/2023 5:35,43608.27,12.16,0.49
Entry long,buy,12/23/2023 11:20,43558.2,,
Exit long,buyclose,12/23/2023 11:45,43624.64,2.31,0.09
Entry long,buy,12/24/2023 0:10,43680.5,,
Exit long,buyclose,12/24/2023 1:00,43797.99,5.22,0.21
Entry long,buy,12/24/2023 5:15,43770.2,,
Exit long,buyclose,12/24/2023 5:30,43615.7,-10.32,-0.41
Entry long,buy,12/24/2023 6:50,43536.9,,
Exit long,buyclose,12/24/2023 6:55,43582.92,1.14,0.05
Entry long,buy,12/24/2023 10:20,43612.2,,
Exit long,buyclose,12/24/2023 13:10,43713.42,4.3,0.17
Entry long,buy,12/24/2023 16:05,43585.5,,
Exit long,buyclose,12/24/2023 22:10,43392.6,-12.56,-0.5
Entry long,buy,12/24/2023 22:15,42927.2,,
Exit long,buyclose,12/25/2023 12:55,43506.14,32.22,1.29
Entry long,buy,12/25/2023 16:50,43565.5,,
Exit long,buyclose,12/25/2023 22:15,43736.51,8.31,0.33
Entry long,buy,12/26/2023 0:55,43491.1,,
Exit long,buyclose,12/26/2023 1:15,43590.52,4.21,0.17
Entry long,buy,12/26/2023 5:15,43250,,
Exit long,buyclose,12/26/2023 5:35,42794,-27.86,-1.11
Entry long,buy,12/26/2023 8:20,42746.5,,
Exit long,buyclose,12/26/2023 8:50,42823.12,2.98,0.12
Entry long,buy,12/26/2023 9:45,42428.4,,
Exit long,buyclose,12/26/2023 9:50,42412.6,-2.43,-0.1
Entry long,buy,12/26/2023 10:20,42557.7,,
Exit long,buyclose,12/26/2023 10:30,42618.4,2.07,0.08
Entry long,buy,12/26/2023 15:05,42636.1,,
Exit long,buyclose,12/26/2023 15:55,42262.4,-23.41,-0.94
Entry long,buy,12/26/2023 17:40,42015.8,,
Exit long,buyclose,12/26/2023 19:20,42341.66,17.89,0.72
Entry long,buy,12/28/2023 2:10,43406.3,,
Exit long,buyclose,12/28/2023 4:25,43664.31,13.36,0.53
Entry long,buy,12/28/2023 5:15,43229.3,,
Exit long,buyclose,12/28/2023 13:00,42680.2,-33.26,-1.33
Entry long,buy,12/28/2023 14:10,42761.2,,
Exit long,buyclose,12/28/2023 15:20,42487.4,-17.51,-0.7
Entry long,buy,12/28/2023 15:30,42462.8,,
Exit long,buyclose,12/28/2023 19:15,42720,13.64,0.55
Entry long,buy,12/28/2023 21:50,42450.9,,
Exit long,buyclose,12/28/2023 22:10,42636.9,9.45,0.38
Entry long,buy,1/2/2024 11:40,45306.8,,
Exit long,buyclose,1/2/2024 13:40,45728.71,21.78,0.87
Entry long,buy,1/2/2024 14:40,45558.5,,
Exit long,buyclose,1/2/2024 15:15,44906.8,-37.26,-1.49
Entry long,buy,1/2/2024 21:00,44812.1,,
Exit long,buyclose,1/2/2024 21:50,45122.4,15.81,0.63
Entry long,buy,1/3/2024 7:50,44987.1,,
Exit long,buyclose,1/3/2024 9:25,45381.7,20.43,0.82
Entry long,buy,1/3/2024 11:10,44757.2,,
Exit long,buyclose,1/3/2024 11:20,44512.3,-15.18,-0.61
Entry long,buy,1/3/2024 19:00,42313.3,,
Exit long,buyclose,1/3/2024 19:30,42883.9,32.21,1.29
Entry long,buy,1/5/2024 0:40,44096.7,,
Exit long,buyclose,1/5/2024 0:55,44218.13,5.38,0.22
Entry long,buy,1/5/2024 1:20,43970.7,,
Exit long,buyclose,1/5/2024 1:45,43473.2,-29.79,-1.19
Entry long,buy,1/5/2024 2:20,43344.1,,
Exit long,buyclose,1/5/2024 6:50,43789.41,24.18,0.97
Entry long,buy,1/5/2024 11:00,43746.4,,
Exit long,buyclose,1/5/2024 12:20,43981.81,11.95,0.48
Entry long,buy,1/5/2024 14:45,43791.5,,
Exit long,buyclose,1/5/2024 20:50,43837,1.1,0.04
Entry long,buy,1/6/2024 2:15,43874.2,,
Exit long,buyclose,1/6/2024 5:25,43675.7,-12.81,-0.51
Entry long,buy,1/6/2024 5:45,43735,,
Exit long,buyclose,1/6/2024 6:55,43454.6,-17.53,-0.7
Entry long,buy,1/6/2024 20:15,43820,,
Exit long,buyclose,1/6/2024 21:45,43929.13,4.73,0.19
Entry long,buy,1/7/2024 2:40,43932.9,,
Exit long,buyclose,1/7/2024 5:00,44061.62,5.82,0.23
Entry long,buy,1/7/2024 6:00,43882.5,,
Exit long,buyclose,1/7/2024 6:10,43992.63,4.77,0.19
Entry long,buy,1/7/2024 9:35,43961.8,,
Exit long,buyclose,1/7/2024 11:25,44043.81,3.16,0.13
Entry long,buy,1/7/2024 15:30,44199.9,,
Exit long,buyclose,1/7/2024 17:00,43823.2,-22.81,-0.91
Entry long,buy,1/7/2024 22:20,44011.6,,
Exit long,buyclose,1/7/2024 23:40,43642.8,-22.45,-0.9
Entry long,buy,1/8/2024 1:00,43700.1,,
Exit long,buyclose,1/8/2024 2:45,43377.4,-19.96,-0.8
Entry long,buy,1/8/2024 9:55,43716.3,,
Exit long,buyclose,1/8/2024 10:15,43876.23,7.65,0.31
Entry long,buy,1/9/2024 0:40,46683.1,,
Exit long,buyclose,1/9/2024 13:50,47081.52,19.84,0.79
Entry long,buy,1/9/2024 22:00,45493,,
Exit long,buyclose,1/10/2024 17:55,46331.14,44.56,1.78
Entry long,buy,1/10/2024 20:15,45784.2,,
Exit long,buyclose,1/10/2024 22:15,46362.95,30.1,1.2
Entry long,buy,1/11/2024 5:15,46291.4,,
Exit long,buyclose,1/11/2024 5:40,45957.4,-19.54,-0.78
Entry long,buy,1/11/2024 6:55,45899.9,,
Exit long,buyclose,1/11/2024 7:00,45919.14,-0.45,-0.02
Entry long,buy,1/11/2024 15:50,46715.5,,
Exit long,buyclose,1/12/2024 15:15,45104.3,-87.72,-3.51
Entry long,buy,1/12/2024 17:15,43469.8,,
Exit long,buyclose,1/12/2024 18:00,43907.44,23.67,0.95
Entry long,buy,1/12/2024 18:40,43483.4,,
Exit long,buyclose,1/12/2024 20:35,43901.44,22.53,0.9
Entry long,buy,1/12/2024 21:45,43362.1,,
Exit long,buyclose,1/12/2024 22:00,42531,-49.42,-1.98
Entry long,buy,1/12/2024 22:05,42686.9,,
Entry short,sell,1/15/2024 3:05,42457.4,,
Exit short,sellclose,1/15/2024 5:05,42752.24,-18.86,-0.75
Entry short,sell,1/15/2024 6:00,42711.4,,
Exit short,sellclose,1/15/2024 7:25,42602.83,4.85,0.19
Entry short,sell,1/15/2024 13:50,42915.2,,
Exit short,sellclose,1/15/2024 14:25,42538.59,20.44,0.82
Entry short,sell,1/15/2024 17:05,42651.5,,
Exit short,sellclose,1/15/2024 18:20,42896.72,-15.87,-0.63
Exit long,buyclose,1/16/2024 21:30,43537.26,48.3,1.93
Entry short,sell,1/19/2024 5:35,41187.1,,
Exit short,sellclose,1/19/2024 6:45,41439.04,-16.79,-0.67
Entry short,sell,1/19/2024 10:15,41459.8,,
Exit short,sellclose,1/19/2024 14:15,41181.95,15.25,0.61
Entry short,sell,1/19/2024 17:40,41073.3,,
Exit short,sellclose,1/22/2024 18:45,40005.7,63.48,2.54
Entry short,sell,1/23/2024 2:25,39934,,
Exit short,sellclose,1/23/2024 7:55,39670.81,14.98,0.6
Entry short,sell,1/23/2024 15:45,39275.7,,
Exit short,sellclose,1/24/2024 0:50,40158.12,-57.67,-2.31
Entry short,sell,1/24/2024 6:50,39864.9,,
Exit short,sellclose,1/24/2024 7:20,40168.07,-20.51,-0.82
Entry short,sell,1/24/2024 8:05,40040.4,,
Exit short,sellclose,1/24/2024 8:30,39855.62,10.04,0.4
Entry short,sell,1/24/2024 9:15,40034,,
Exit short,sellclose,1/24/2024 10:40,40324.23,-19.62,-0.78
Entry short,sell,1/24/2024 17:00,40145.5,,
Exit short,sellclose,1/24/2024 18:20,39825.09,18.45,0.74
Entry short,sell,1/24/2024 23:10,39991,,
Exit short,sellclose,1/25/2024 11:10,40214.7,-15.48,-0.62
Entry short,sell,1/25/2024 18:10,39932.5,,
Exit short,sellclose,1/26/2024 2:30,40214.67,-19.17,-0.77
Entry short,sell,1/26/2024 3:00,40161.4,,
Exit short,sellclose,1/26/2024 6:45,40029,6.74,0.27
Entry short,sell,1/26/2024 8:15,40142.4,,
Exit short,sellclose,1/26/2024 9:40,40286.08,-10.45,-0.42
Entry short,sell,1/26/2024 10:35,40440,,
Exit short,sellclose,1/26/2024 11:25,40927.07,-31.61,-1.26
Entry short,sell,1/26/2024 14:20,41219.9,,
Exit short,sellclose,1/26/2024 16:15,41695.14,-30.32,-1.21
Entry short,sell,1/26/2024 17:45,41859.4,,
Exit short,sellclose,1/27/2024 7:00,41668.7,9.89,0.4
Entry long,buy,1/30/2024 6:35,43268.6,,
Exit long,buyclose,1/30/2024 7:15,43396.22,5.87,0.23
Entry long,buy,1/30/2024 8:05,43292.7,,
Exit long,buyclose,1/30/2024 8:20,43401.82,4.8,0.19
Entry long,buy,1/30/2024 13:30,43183.5,,
Exit long,buyclose,1/30/2024 14:30,43437.85,13.22,0.53
Entry long,buy,1/30/2024 16:20,43305.8,,
Exit long,buyclose,1/30/2024 17:05,43510.27,10.3,0.41
Entry long,buy,1/30/2024 22:50,43380,,
Exit long,buyclose,1/30/2024 23:10,43216.5,-10.92,-0.44
Entry long,buy,2/9/2024 14:25,46919.9,,
Exit long,buyclose,2/9/2024 17:25,47593.41,34.39,1.38
Entry long,buy,2/9/2024 22:40,47218.8,,
Exit long,buyclose,2/10/2024 10:45,46972,-14.57,-0.58
Entry long,buy,2/10/2024 10:50,46898.9,,
Exit long,buyclose,2/10/2024 11:25,47135.67,11.12,0.44
Entry long,buy,2/11/2024 10:50,48031.7,,
Exit long,buyclose,2/11/2024 11:00,48167.4,5.56,0.22
Entry long,buy,2/11/2024 13:25,48121.7,,
Exit long,buyclose,2/11/2024 17:05,48330.67,9.36,0.37
Entry long,buy,2/11/2024 18:35,48132.4,,
Exit long,buyclose,2/11/2024 18:45,48271.68,5.73,0.23
Entry long,buy,2/11/2024 20:50,48029.4,,
Exit long,buyclose,2/12/2024 0:15,48348.26,15.1,0.6
Entry long,buy,2/12/2024 2:40,48124.3,,
Exit long,buyclose,2/12/2024 6:45,47719.8,-22.51,-0.9
Entry long,buy,2/12/2024 6:50,47991.2,,
Exit long,buyclose,2/12/2024 6:55,48109.7,4.67,0.19
Entry long,buy,2/12/2024 9:45,47987.9,,
Exit long,buyclose,2/12/2024 10:00,47778.1,-12.43,-0.5
Entry long,buy,2/12/2024 11:35,47817,,
Exit long,buyclose,2/12/2024 11:55,47911.83,3.46,0.14
Entry long,buy,2/13/2024 3:45,49817.7,,
Exit long,buyclose,2/13/2024 4:45,49962.69,5.78,0.23
Entry long,buy,2/13/2024 10:50,49921.9,,
Exit long,buyclose,2/13/2024 13:35,49521.1,-21.57,-0.86
Entry long,buy,2/13/2024 14:00,49621.3,,
Exit long,buyclose,2/13/2024 14:20,48441,-60.97,-2.44
Entry long,buy,2/13/2024 14:45,48766.4,,
Exit long,buyclose,2/13/2024 20:45,49494.77,35.84,1.43
Entry long,buy,2/14/2024 4:35,49337.2,,
Exit long,buyclose,2/14/2024 5:30,49571.13,10.35,0.41
Entry long,buy,2/14/2024 19:20,51359.9,,
Exit long,buyclose,2/14/2024 19:30,51509.26,5.77,0.23
Entry long,buy,2/15/2024 1:35,51901.2,,
Exit long,buyclose,2/15/2024 3:35,52348.52,20.05,0.8
Entry long,buy,2/15/2024 5:50,51890.4,,
Exit long,buyclose,2/15/2024 7:40,51668.9,-12.17,-0.49
Entry long,buy,2/15/2024 7:45,51828,,
Exit long,buyclose,2/15/2024 9:15,52091.1,11.19,0.45
Entry long,buy,2/15/2024 15:35,52022.2,,
Exit long,buyclose,2/17/2024 14:35,50761.1,-62.1,-2.48
Entry long,buy,2/18/2024 2:10,51494.6,,
Exit long,buyclose,2/18/2024 7:20,51738.79,10.36,0.41
Entry long,buy,2/18/2024 12:55,51592.6,,
Exit long,buyclose,2/18/2024 14:35,51881.82,12.51,0.5
Entry long,buy,2/18/2024 18:40,51713.7,,
Exit long,buyclose,2/18/2024 19:25,51856.93,5.42,0.22
Entry long,buy,2/18/2024 20:25,51691,,
Exit long,buyclose,2/18/2024 21:05,51842.49,5.83,0.23
Entry long,buy,2/19/2024 3:45,52045.8,,
Exit long,buyclose,2/19/2024 4:25,52179.04,4.9,0.2
Entry long,buy,2/19/2024 8:50,52138.1,,
Exit long,buyclose,2/19/2024 9:25,52341.35,8.25,0.33
Entry long,buy,2/19/2024 13:50,52216.9,,
Exit long,buyclose,2/19/2024 15:25,52380.66,6.34,0.25
Entry long,buy,2/19/2024 16:55,51809.1,,
Exit long,buyclose,2/19/2024 17:45,52227.68,18.7,0.75
Entry long,buy,2/19/2024 19:10,51838,,
Exit long,buyclose,2/19/2024 22:10,52121.78,12.19,0.49
Entry long,buy,2/19/2024 23:50,51771.3,,
Exit long,buyclose,2/20/2024 1:20,51472.1,-15.95,-0.64
Entry long,buy,2/20/2024 1:25,51471.8,,
Exit long,buyclose,2/20/2024 2:20,51736.49,11.36,0.45
Entry long,buy,2/20/2024 8:20,51637,,
Exit long,buyclose,2/20/2024 10:05,51922,12.3,0.49
Entry long,buy,2/20/2024 15:20,51803,,
Exit long,buyclose,2/20/2024 17:00,51293.7,-26.08,-1.04
Entry long,buy,2/20/2024 17:40,51189.2,,
Exit long,buyclose,2/20/2024 18:00,51364.9,7.08,0.28
Entry long,buy,2/21/2024 4:20,51998.1,,
Exit long,buyclose,2/21/2024 4:30,51919.1,-5.3,-0.21
Entry long,buy,2/21/2024 5:40,51888.3,,
Exit long,buyclose,2/21/2024 7:05,51566.5,-17,-0.68
Entry long,buy,2/21/2024 7:45,51613.8,,
Exit long,buyclose,2/21/2024 8:25,51787.47,6.91,0.28
Entry long,buy,2/21/2024 9:20,51493.3,,
Exit long,buyclose,2/21/2024 9:55,51090,-21.08,-0.84
Entry long,buy,2/21/2024 11:35,51090.1,,
Exit long,buyclose,2/21/2024 12:05,50735.1,-18.87,-0.75
Entry long,buy,2/21/2024 17:45,50958.5,,
Exit long,buyclose,2/21/2024 21:30,51367.72,18.58,0.74
Entry long,buy,2/22/2024 1:50,51191,,
Exit long,buyclose,2/22/2024 3:45,51630.33,19.96,0.8
Entry long,buy,2/22/2024 11:05,51709.6,,
Exit long,buyclose,2/22/2024 13:15,51274.2,-22.55,-0.9
Entry long,buy,2/22/2024 14:05,51237.4,,
Exit long,buyclose,2/22/2024 14:40,51345.05,3.75,0.15
Entry long,buy,2/22/2024 22:30,51477.2,,
Exit long,buyclose,2/23/2024 16:15,50661.4,-41.12,-1.64
Entry long,buy,2/23/2024 22:25,50980,,
Exit long,buyclose,2/23/2024 23:00,50755.3,-12.52,-0.5
Entry long,buy,2/24/2024 0:15,50796.4,,
Exit long,buyclose,2/24/2024 0:45,50934.02,5.27,0.21
Entry long,buy,2/24/2024 1:55,50614.9,,
Exit long,buyclose,2/24/2024 2:55,50823.41,8.8,0.35
Entry long,buy,2/25/2024 0:35,51503.9,,
Exit long,buyclose,2/25/2024 1:35,51610.47,3.67,0.15
Entry long,buy,2/25/2024 8:55,51633.6,,
Exit long,buyclose,2/25/2024 14:40,51798.3,6.47,0.26
Entry long,buy,2/25/2024 15:50,51534.1,,
Exit long,buyclose,2/25/2024 19:45,51774.33,10.15,0.41
Entry long,buy,2/26/2024 0:15,51753.7,,
Exit long,buyclose,2/26/2024 0:30,51800.04,0.74,0.03
Entry long,buy,2/26/2024 1:15,51599.3,,
Exit long,buyclose,2/26/2024 8:15,51301.3,-15.94,-0.64
Entry long,buy,2/26/2024 8:45,51318.6,,
Exit long,buyclose,2/26/2024 9:20,51155.1,-9.46,-0.38
Entry long,buy,2/26/2024 10:10,51171.3,,
Exit long,buyclose,2/26/2024 11:05,51101.69,-4.9,-0.2
Entry long,buy,2/27/2024 7:35,56029.1,,
Exit long,buyclose,2/27/2024 8:10,56381.4,14.22,0.57
Entry long,buy,2/27/2024 16:10,56514.7,,
Exit long,buyclose,2/27/2024 16:45,57209.29,29.23,1.17
Entry long,buy,2/28/2024 1:45,56858.1,,
Exit long,buyclose,2/28/2024 4:20,57098.19,9.06,0.36
Entry long,buy,2/28/2024 18:20,59995.9,,
Exit long,buyclose,2/28/2024 23:05,61672.21,68.35,2.73
Entry long,buy,2/29/2024 13:30,62637,,
Exit long,buyclose,2/29/2024 13:35,62804.92,5.2,0.21
Entry long,buy,2/29/2024 16:25,62288,,
Exit long,buyclose,2/29/2024 16:40,61647.6,-27.2,-1.09
Entry long,buy,2/29/2024 17:30,61472.6,,
Exit long,buyclose,2/29/2024 17:40,60970.1,-21.94,-0.88
Entry long,buy,2/29/2024 18:30,60783.7,,
Exit long,buyclose,2/29/2024 19:35,61511.97,28.45,1.14
Entry long,buy,2/29/2024 21:10,61141.1,,
Exit long,buyclose,3/1/2024 8:40,62225.23,42.83,1.71
Entry long,buy,3/1/2024 14:35,61959.9,,
Exit long,buyclose,3/1/2024 15:45,61409.2,-23.72,-0.95
Entry long,buy,3/1/2024 16:20,61547.5,,
Exit long,buyclose,3/1/2024 16:25,61684.2,4.05,0.16
Entry long,buy,3/2/2024 1:15,62087.7,,
Exit long,buyclose,3/2/2024 3:30,62370.16,9.87,0.39
Entry long,buy,3/2/2024 5:20,61969.4,,
Exit long,buyclose,3/2/2024 6:15,62311.58,12.3,0.49
Entry long,buy,3/2/2024 9:40,61832.7,,
Exit long,buyclose,3/2/2024 10:00,62037.03,6.76,0.27
Entry long,buy,3/2/2024 14:00,61680.3,,
Exit long,buyclose,3/2/2024 14:05,61665.7,-2.09,-0.08
Entry long,buy,3/2/2024 23:00,61870,,
Exit long,buyclose,3/2/2024 23:05,61920.52,0.54,0.02
Entry long,buy,3/3/2024 2:25,61750,,
Exit long,buyclose,3/3/2024 2:35,61850.08,2.55,0.1
Entry long,buy,3/3/2024 6:10,61881.2,,
Exit long,buyclose,3/3/2024 6:20,62004.25,3.47,0.14
Entry long,buy,3/3/2024 7:25,61635.1,,
Exit long,buyclose,3/3/2024 7:30,61631,-1.67,-0.07
Entry long,buy,3/3/2024 8:00,61633.5,,
Exit long,buyclose,3/3/2024 9:10,61884.99,8.7,0.35
Entry long,buy,3/5/2024 4:50,67605.4,,
Exit long,buyclose,3/5/2024 5:00,66827.3,-30.27,-1.21
Entry long,buy,3/5/2024 5:40,66548.6,,
Exit long,buyclose,3/5/2024 6:15,67204.41,23.14,0.93
Entry long,buy,3/5/2024 7:40,66586.1,,
Exit long,buyclose,3/5/2024 8:05,65625.3,-37.57,-1.5
Entry long,buy,3/5/2024 16:05,65932.3,,
Exit long,buyclose,3/5/2024 16:10,65054,-34.8,-1.39
Entry long,buy,3/5/2024 16:35,65415.7,,
Exit long,buyclose,3/5/2024 19:35,61697.1,-143.61,-5.74
Entry long,buy,3/6/2024 3:00,63095.5,,
Exit long,buyclose,3/6/2024 4:00,63450.93,12.58,0.5
Entry long,buy,3/6/2024 12:45,65505.5,,
Exit long,buyclose,3/6/2024 18:00,67462.61,73.19,2.93
Entry long,buy,3/6/2024 22:25,66526.8,,
Exit long,buyclose,3/7/2024 1:10,65681,-33.28,-1.33
Entry long,buy,3/7/2024 21:15,67443.8,,
Exit long,buyclose,3/8/2024 13:45,67885.56,14.88,0.6
Entry long,buy,3/8/2024 16:05,66984.6,,
Exit long,buyclose,3/10/2024 9:45,69950.18,109.18,4.37
Entry long,buy,3/10/2024 14:00,69405.3,,
Exit long,buyclose,3/10/2024 16:15,69716.91,9.72,0.39
Entry long,buy,3/10/2024 22:05,69080,,
Exit long,buyclose,3/10/2024 22:15,68751.6,-13.38,-0.54
Entry long,buy,3/10/2024 22:45,68801.9,,
Exit long,buyclose,3/11/2024 0:50,67952.5,-32.36,-1.29
Entry long,buy,3/11/2024 1:35,67832.8,,
Exit long,buyclose,3/11/2024 2:00,68382.77,18.77,0.75
Entry long,buy,3/11/2024 19:40,72274.3,,
Exit long,buyclose,3/11/2024 22:15,72803.01,16.79,0.67
Entry long,buy,3/11/2024 23:35,72257.2,,
Exit long,buyclose,3/12/2024 1:45,72531.76,8,0.32
Entry long,buy,3/12/2024 3:20,71817.4,,
Exit long,buyclose,3/12/2024 3:30,71625.3,-8.19,-0.33
Entry long,buy,3/12/2024 3:50,71548,,
Exit long,buyclose,3/12/2024 4:15,72118.73,18.44,0.74
Entry long,buy,3/12/2024 6:25,71590.1,,
Exit long,buyclose,3/12/2024 6:50,72054.19,14.71,0.59
Entry long,buy,3/12/2024 12:30,72052.1,,
Exit long,buyclose,3/12/2024 12:35,72162.72,2.34,0.09
Entry long,buy,3/12/2024 16:20,70932.6,,
Exit long,buyclose,3/12/2024 16:25,70357,-21.79,-0.87
Entry long,buy,3/12/2024 20:35,71050.1,,
Exit long,buyclose,3/12/2024 22:45,71332.92,8.45,0.34
Entry long,buy,3/13/2024 12:35,72603.1,,
Exit long,buyclose,3/13/2024 13:30,72557.1,-3.08,-0.12
Entry long,buy,3/13/2024 13:40,72627.7,,
Exit long,buyclose,3/13/2024 15:15,73046.55,12.92,0.52
Entry long,buy,3/14/2024 1:05,72846.7,,
Exit long,buyclose,3/14/2024 2:25,73181.3,9.98,0.4
Entry long,buy,3/14/2024 4:50,72919.2,,
Exit long,buyclose,3/14/2024 6:30,73678.84,24.54,0.98
Entry long,buy,3/14/2024 10:50,73011.6,,
Exit long,buyclose,3/14/2024 12:25,72545.8,-17.45,-0.7
Entry long,buy,3/14/2024 13:25,72585.6,,
Exit long,buyclose,3/14/2024 13:45,71766.1,-29.73,-1.19
Entry long,buy,3/14/2024 14:50,71536.4,,
Exit long,buyclose,3/14/2024 16:10,70456.1,-39.25,-1.57
Entry long,buy,3/14/2024 16:15,70607.9,,
Exit long,buyclose,3/14/2024 16:45,71244.5,21.04,0.84
Entry long,buy,3/14/2024 18:20,70571,,
Exit long,buyclose,3/14/2024 18:50,69521.5,-38.68,-1.55
Entry long,buy,3/14/2024 19:25,69672.5,,
Exit long,buyclose,3/14/2024 20:15,70423.21,25.44,1.02
Entry long,buy,3/15/2024 2:25,70758.6,,
Exit long,buyclose,3/15/2024 2:35,70174.8,-22.13,-0.89
Entry long,buy,3/15/2024 4:05,67987,,
Exit long,buyclose,3/15/2024 6:35,68727.31,25.72,1.03
Entry long,buy,3/15/2024 8:30,68004.4,,
Exit long,buyclose,3/15/2024 9:05,66501.5,-56.75,-2.27
Entry long,buy,3/15/2024 16:10,67710.9,,
Exit long,buyclose,3/15/2024 16:40,68376.05,23.06,0.92
Entry long,buy,3/15/2024 20:10,67932,,
Exit long,buyclose,3/16/2024 0:05,69864.82,69.63,2.79
Entry long,buy,3/16/2024 5:20,68930,,
Exit long,buyclose,3/16/2024 5:35,69117.22,5.29,0.21
Entry long,buy,3/16/2024 10:05,68846,,
Exit long,buyclose,3/16/2024 10:20,68388.1,-18.13,-0.73
Entry long,buy,3/16/2024 12:05,68113.9,,
Exit long,buyclose,3/16/2024 12:20,68437.82,10.39,0.42
Entry long,buy,3/16/2024 14:00,67586.8,,
Exit long,buyclose,3/16/2024 14:55,68256.09,23.26,0.93
Entry long,buy,3/16/2024 17:30,68000.9,,
Exit long,buyclose,3/16/2024 17:45,67417.8,-22.94,-0.92
Entry long,buy,3/16/2024 21:10,67033.5,,
Exit long,buyclose,3/16/2024 23:10,65802.6,-47.41,-1.9
Entry long,buy,3/16/2024 23:30,65603.4,,
Exit long,buyclose,3/17/2024 2:25,66459.73,31.13,1.25
Entry long,buy,3/18/2024 0:40,67540,,
Exit long,buyclose,3/18/2024 4:35,68373.44,29.35,1.17
Entry long,buy,3/18/2024 8:10,68010.1,,
Exit long,buyclose,3/18/2024 8:20,67712.7,-12.43,-0.5
Entry long,buy,3/18/2024 13:50,67607.7,,
Exit long,buyclose,3/19/2024 2:00,65722.8,-71.2,-2.85
Entry long,buy,3/19/2024 2:50,65838.5,,
Exit long,buyclose,3/19/2024 3:40,64920.3,-36.37,-1.45
Entry long,buy,3/19/2024 4:20,65483.3,,
Exit long,buyclose,3/19/2024 7:15,63677.5,-70.44,-2.82
Entry long,buy,3/19/2024 8:30,64045.4,,
Exit long,buyclose,3/19/2024 11:25,62554.6,-59.69,-2.39
Entry long,buy,3/19/2024 14:25,62620.8,,
Exit long,buyclose,3/19/2024 15:30,63567.89,36.31,1.45
Entry long,buy,3/19/2024 20:05,63825.5,,
Exit long,buyclose,3/19/2024 23:00,62424,-56.4,-2.26
Entry long,buy,3/19/2024 23:55,61974.1,,
Exit long,buyclose,3/20/2024 0:00,62228.28,8.75,0.35
Entry long,buy,3/21/2024 3:30,67286.1,,
Exit long,buyclose,3/21/2024 3:50,66566.3,-28.24,-1.13
Entry long,buy,3/21/2024 4:15,66776.5,,
Exit long,buyclose,3/21/2024 6:05,67350.62,19.99,0.8
Entry long,buy,3/21/2024 9:45,66905.4,,
Exit long,buyclose,3/21/2024 12:05,67282.67,12.6,0.5
